bowler_id,match_dt,lastN_runs_conceded,lastN_bowling_avg,lastN_economy,lastN_strike_rate,lastN_dot_pct,lastN_boundary_conceded_pct,lastN_extras_pct,career_runs_conceded,career_bowling_avg,career_economy,career_strike_rate
34061.0,2021-04-09,134.0,33.5,10.864864864864865,18.5,27.027027027027028,22.972972972972975,6.756756756756757,406,31.23076923076923,9.333333333333334,20.076923076923077
34061.0,2021-04-14,143.0,47.666666666666664,11.594594594594595,24.666666666666668,22.972972972972975,25.675675675675674,5.405405405405405,427,32.84615384615385,9.384615384615385,21.0
34061.0,2021-04-25,140.0,46.666666666666664,11.35135135135135,24.666666666666668,24.324324324324326,24.324324324324326,5.405405405405405,434,33.38461538461539,9.333333333333334,21.46153846153846
34061.0,2021-07-09,124.0,62.0,10.941176470588236,34.0,29.411764705882355,23.52941176470588,7.352941176470589,446,34.30769230769231,9.195876288659795,22.384615384615383
34061.0,2021-07-10,95.0,95.0,9.5,60.0,33.33333333333333,20.0,8.333333333333332,456,35.07692307692308,9.02970297029703,23.307692307692307
34061.0,2021-07-14,72.0,0.0,8.0,0.0,29.629629629629626,12.962962962962962,7.4074074074074066,478,36.76923076923077,9.104761904761904,24.23076923076923
34061.0,2021-08-06,74.0,0.0,9.25,0.0,29.166666666666668,16.666666666666664,10.416666666666668,501,38.53846153846154,9.364485981308412,24.692307692307693
34061.0,2021-08-09,76.0,0.0,8.444444444444445,0.0,33.33333333333333,14.814814814814813,9.25925925925926,510,39.23076923076923,9.18918918918919,25.615384615384617
34061.0,2021-09-26,81.0,40.5,7.363636363636363,33.0,43.93939393939394,13.636363636363635,7.575757575757576,527,35.13333333333333,8.857142857142858,23.8
34061.0,2021-09-29,92.0,46.0,8.363636363636363,33.0,37.878787878787875,16.666666666666664,6.0606060606060606,548,36.53333333333333,8.910569105691057,24.6
34061.0,2021-10-03,91.0,30.333333333333332,8.272727272727273,22.0,40.909090909090914,18.181818181818183,4.545454545454546,569,35.5625,8.960629921259843,23.8125
34061.0,2021-10-06,79.0,26.333333333333332,7.181818181818182,22.0,40.909090909090914,15.151515151515152,1.5151515151515151,580,36.25,8.992248062015504,24.1875
34061.0,2021-10-08,84.0,16.8,7.0,14.4,41.66666666666667,15.277777777777779,1.3888888888888888,594,33.0,8.799999999999999,22.5
34061.0,2021-10-11,86.0,21.5,8.6,15.0,31.666666666666664,20.0,0.0,613,32.26315789473684,8.820143884892087,21.94736842105263
34061.0,2021-12-08,94.0,23.5,9.724137931034482,14.5,31.03448275862069,22.413793103448278,3.4482758620689653,642,33.78947368421053,9.021077283372364,22.473684210526315
34061.0,2021-12-11,94.0,31.333333333333332,9.724137931034482,19.333333333333332,34.48275862068966,22.413793103448278,5.172413793103448,663,34.89473684210526,9.061503416856493,23.105263157894736
34061.0,2021-12-15,119.0,39.666666666666664,9.394736842105264,25.333333333333332,34.21052631578947,19.736842105263158,6.578947368421052,699,36.78947368421053,9.058315334773217,24.36842105263158
34061.0,2021-12-21,122.0,61.0,10.457142857142857,35.0,27.142857142857142,21.428571428571427,8.571428571428571,716,35.8,9.044210526315789,23.75
34061.0,2021-12-26,111.0,27.75,8.763157894736842,19.0,31.57894736842105,15.789473684210526,7.894736842105263,724,31.47826086956522,8.811359026369168,21.434782608695652
34061.0,2021-12-29,92.0,23.0,7.666666666666666,18.0,33.33333333333333,12.5,6.944444444444445,734,31.91304347826087,8.825651302605209,21.695652173913043
34061.0,2022-01-09,79.0,15.8,6.493150684931507,14.6,36.986301369863014,8.21917808219178,6.8493150684931505,742,30.916666666666668,8.6953125,21.333333333333332
34061.0,2022-01-15,60.0,12.0,5.9016393442622945,12.2,36.0655737704918,4.918032786885246,4.918032786885246,759,31.625,8.69083969465649,21.833333333333332
34061.0,2022-01-17,66.0,16.5,6.491803278688526,15.25,40.98360655737705,6.557377049180328,4.918032786885246,782,32.583333333333336,8.753731343283581,22.333333333333332
34061.0,2022-01-22,72.0,72.0,8.307692307692307,52.0,32.69230769230769,11.538461538461538,5.769230769230769,796,33.166666666666664,8.763302752293578,22.708333333333332
34061.0,2022-01-26,76.0,76.0,7.862068965517241,58.0,34.48275862068966,12.068965517241379,3.4482758620689653,810,33.75,8.725314183123878,23.208333333333332
34061.0,2022-01-28,88.0,0.0,9.263157894736842,0.0,24.561403508771928,15.789473684210526,3.508771929824561,830,34.583333333333336,8.75219683655536,23.708333333333332
34061.0,2022-06-10,99.0,0.0,9.428571428571429,0.0,25.396825396825395,15.873015873015872,4.761904761904762,858,35.75,8.770017035775128,24.458333333333332
34061.0,2022-06-19,88.0,88.0,8.38095238095238,63.0,30.158730158730158,14.285714285714285,7.936507936507936,870,34.8,8.714524207011685,23.96
34061.0,2022-06-24,91.0,91.0,9.1,60.0,30.0,18.333333333333332,8.333333333333332,887,35.48,8.796694214876032,24.2
34061.0,2022-07-01,97.0,48.5,9.7,30.0,30.0,20.0,10.0,907,34.88461538461539,8.820097244732576,23.73076923076923
34061.0,2022-12-17,114.0,57.0,9.5,36.0,31.944444444444443,20.833333333333336,8.333333333333332,944,36.30769230769231,8.836193447737909,24.653846153846153
34061.0,2022-12-28,92.0,30.666666666666668,9.200000000000001,20.0,36.666666666666664,23.333333333333332,8.333333333333332,950,35.18518518518518,8.809891808346213,23.962962962962962
34061.0,2023-01-06,95.0,47.5,10.555555555555555,27.0,27.77777777777778,29.629629629629626,3.7037037037037033,965,35.74074074074074,8.86676875957121,24.185185185185187
34061.0,2023-01-15,89.0,44.5,9.88888888888889,27.0,27.77777777777778,24.074074074074073,5.555555555555555,976,36.148148148148145,8.886191198786038,24.40740740740741
37351.0,2022-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
41740.0,2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
41740.0,2021-04-23,35.0,0.0,7.0,0.0,66.66666666666666,16.666666666666664,0.0,7,0.0,7.0,0.0
41740.0,2021-04-26,47.5,0.0,4.75,0.0,54.166666666666664,8.333333333333332,0.0,19,0.0,4.75,0.0
41740.0,2021-08-07,40.0,24.0,4.800000000000001,30.0,56.666666666666664,10.0,0.0,24,24.0,4.800000000000001,30.0
41740.0,2021-10-03,36.25,29.0,4.833333333333334,36.0,52.77777777777778,8.333333333333332,0.0,29,29.0,4.833333333333334,36.0
41740.0,2021-10-07,41.0,10.25,4.1,15.0,53.333333333333336,5.0,0.0,41,10.25,4.1,15.0
41740.0,2021-12-15,43.0,10.75,4.3,15.0,48.333333333333336,5.0,1.6666666666666667,50,12.5,4.545454545454545,16.5
41740.0,2021-12-21,36.0,9.0,4.5,12.0,43.75,4.166666666666666,2.083333333333333,55,13.75,4.583333333333333,18.0
41740.0,2022-01-15,39.0,13.0,4.875,16.0,37.5,4.166666666666666,2.083333333333333,63,15.75,4.846153846153847,19.5
41740.0,2023-12-08,40.0,10.0,5.0,12.0,37.5,4.166666666666666,2.083333333333333,69,13.8,4.928571428571429,16.8
41740.0,2023-12-11,40.0,40.0,8.0,30.0,20.0,10.0,3.3333333333333335,81,16.2,5.4,18.0
49496.0,2021-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
49496.0,2021-01-06,70.0,0.0,4.666666666666667,0.0,44.44444444444444,5.555555555555555,0.0,14,0.0,4.666666666666667,0.0
49496.0,2021-01-10,117.5,23.5,6.714285714285714,21.0,42.857142857142854,11.904761904761903,0.0,47,23.5,6.714285714285714,21.0
49496.0,2021-01-13,116.66666666666666,35.0,6.363636363636363,33.0,43.93939393939394,12.121212121212121,0.0,70,35.0,6.363636363636363,33.0
49496.0,2021-01-16,106.25,17.0,5.666666666666666,18.0,45.55555555555556,10.0,0.0,85,17.0,5.666666666666666,18.0
49496.0,2021-01-22,121.0,20.166666666666668,6.368421052631579,19.0,44.73684210526316,12.280701754385964,0.8771929824561403,121,20.166666666666668,6.368421052631579,19.0
49496.0,2021-01-26,149.0,24.833333333333332,7.842105263157896,19.0,41.228070175438596,17.543859649122805,0.8771929824561403,163,27.166666666666668,7.409090909090909,22.0
49496.0,2021-01-30,137.0,34.25,7.2105263157894735,28.5,40.35087719298245,14.912280701754385,0.8771929824561403,184,30.666666666666668,7.076923076923077,26.0
49496.0,2021-02-06,134.0,26.8,7.052631578947369,22.8,35.08771929824561,12.280701754385964,0.8771929824561403,204,29.142857142857142,6.8,25.714285714285715
49496.0,2021-12-05,145.0,72.5,7.631578947368421,57.0,31.57894736842105,13.157894736842104,0.8771929824561403,230,32.857142857142854,6.764705882352941,29.142857142857142
49496.0,2021-12-08,123.0,24.6,6.473684210526316,22.8,35.08771929824561,9.649122807017543,0.8771929824561403,244,22.181818181818183,6.421052631578947,20.727272727272727
49496.0,2021-12-11,109.0,18.166666666666668,5.45,20.0,35.0,4.166666666666666,0.8333333333333334,272,22.666666666666668,6.476190476190476,21.0
49496.0,2021-12-15,118.0,19.666666666666668,5.8999999999999995,20.0,34.166666666666664,6.666666666666667,0.8333333333333334,302,25.166666666666668,6.565217391304348,23.0
49496.0,2022-01-15,122.0,20.333333333333332,6.1,20.0,38.333333333333336,9.166666666666666,0.8333333333333334,326,25.076923076923077,6.52,23.076923076923077
49496.0,2022-01-19,114.0,11.4,5.699999999999999,12.0,40.0,8.333333333333332,0.8333333333333334,344,20.235294117647058,6.37037037037037,19.058823529411764
49496.0,2022-01-22,121.0,17.285714285714285,6.05,17.142857142857142,34.166666666666664,7.5,0.8333333333333334,365,20.27777777777778,6.293103448275863,19.333333333333332
49496.0,2022-01-26,129.0,18.428571428571427,6.449999999999999,17.142857142857142,33.33333333333333,9.166666666666666,1.6666666666666667,401,21.105263157894736,6.46774193548387,19.57894736842105
49496.0,2022-01-28,120.0,15.0,6.0,15.0,32.5,5.833333333333333,2.5,422,21.1,6.3939393939393945,19.8
49496.0,2022-12-22,139.0,15.444444444444445,6.950000000000001,13.333333333333334,30.0,8.333333333333332,4.166666666666666,465,21.136363636363637,6.642857142857143,19.09090909090909
49496.0,2023-01-15,128.0,21.333333333333332,7.111111111111111,18.0,32.407407407407405,9.25925925925926,4.62962962962963,472,20.52173913043478,6.555555555555555,18.782608695652176
49496.0,2023-01-17,133.0,26.6,7.388888888888888,21.6,31.48148148148148,11.11111111111111,3.7037037037037033,498,21.652173913043477,6.552631578947368,19.82608695652174
49496.0,2023-01-21,121.0,20.166666666666668,6.722222222222223,18.0,31.48148148148148,8.333333333333332,2.7777777777777777,522,20.88,6.5249999999999995,19.2
49496.0,2023-01-28,110.0,12.222222222222221,6.470588235294118,11.333333333333334,36.27450980392157,8.823529411764707,2.941176470588235,532,18.344827586206897,6.409638554216867,17.17241379310345
49496.0,2023-12-08,99.0,14.142857142857142,5.823529411764706,14.571428571428571,32.35294117647059,5.88235294117647,0.9803921568627451,564,19.448275862068964,6.482758620689655,18.0
49496.0,2023-12-11,121.0,17.285714285714285,6.368421052631579,16.285714285714285,27.192982456140353,5.263157894736842,2.631578947368421,593,19.766666666666666,6.516483516483516,18.2
49496.0,2023-12-26,111.0,15.857142857142858,6.529411764705882,14.571428571428571,29.411764705882355,5.88235294117647,2.941176470588235,609,20.3,6.548387096774193,18.6
49496.0,2024-01-03,110.0,18.333333333333332,6.470588235294118,17.0,31.372549019607842,6.862745098039216,2.941176470588235,632,20.387096774193548,6.515463917525773,18.774193548387096
49496.0,2024-01-06,120.0,40.0,7.0588235294117645,34.0,29.411764705882355,9.803921568627452,1.9607843137254901,652,20.375,6.52,18.75
49496.0,2024-01-12,111.0,37.0,6.9375,32.0,33.33333333333333,9.375,2.083333333333333,675,21.09375,6.5533980582524265,19.3125
49496.0,2024-01-19,95.0,19.0,5.9375,19.2,38.54166666666667,8.333333333333332,0.0,688,19.65714285714286,6.429906542056074,18.34285714285714
49496.0,2024-01-24,102.0,17.0,6.0,17.0,34.31372549019608,6.862745098039216,1.9607843137254901,711,19.75,6.463636363636365,18.333333333333332
55299.0,2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
55299.0,2021-01-05,170.0,0.0,11.333333333333332,0.0,27.77777777777778,27.77777777777778,0.0,34,0.0,11.333333333333332,0.0
55299.0,2021-01-08,125.0,16.666666666666668,8.108108108108109,12.333333333333334,37.83783783783784,18.91891891891892,0.0,50,16.666666666666668,8.108108108108109,12.333333333333334
55299.0,2021-01-21,146.66666666666666,29.333333333333332,8.655737704918034,20.333333333333332,36.0655737704918,19.672131147540984,1.639344262295082,88,29.333333333333332,8.655737704918034,20.333333333333332
55299.0,2021-01-24,126.25,16.833333333333332,7.973684210526316,12.666666666666666,38.15789473684211,17.105263157894736,1.3157894736842104,101,16.833333333333332,7.973684210526316,12.666666666666666
55299.0,2021-01-25,123.0,15.375,7.38,12.5,45.0,16.0,4.0,123,15.375,7.38,12.5
55299.0,2021-01-29,112.0,14.0,7.073684210526315,11.875,48.421052631578945,15.789473684210526,4.2105263157894735,146,18.25,7.7522123893805315,14.125
55299.0,2021-12-07,110.0,18.333333333333332,7.0212765957446805,15.666666666666666,47.87234042553192,14.893617021276595,4.25531914893617,160,17.77777777777778,7.32824427480916,14.555555555555555
55299.0,2021-12-09,114.0,12.666666666666666,7.276595744680852,10.444444444444445,46.808510638297875,13.829787234042554,3.1914893617021276,202,16.833333333333332,7.819354838709677,12.916666666666666
55299.0,2021-12-11,112.0,16.0,6.927835051546391,13.857142857142858,48.45360824742268,13.402061855670103,3.0927835051546393,213,16.384615384615383,7.38728323699422,13.307692307692308
55299.0,2021-12-21,136.0,27.2,8.412371134020617,19.4,37.11340206185567,17.525773195876287,2.0618556701030926,259,19.923076923076923,7.8883248730964475,15.153846153846153
55299.0,2021-12-23,153.0,30.6,8.826923076923077,20.8,32.69230769230769,18.269230769230766,1.9230769230769231,299,23.0,8.267281105990783,16.692307692307693
55299.0,2021-12-27,181.0,30.166666666666668,9.872727272727273,18.333333333333332,30.0,20.909090909090907,1.8181818181818181,341,22.733333333333334,8.489626556016598,16.066666666666666
55299.0,2021-12-31,164.0,41.0,9.461538461538462,26.0,32.69230769230769,22.115384615384613,2.8846153846153846,366,22.875,8.478764478764479,16.1875
55299.0,2022-01-05,200.0,50.0,10.909090909090908,27.5,26.36363636363636,24.545454545454547,4.545454545454546,413,24.294117647058822,8.756183745583039,16.647058823529413
55299.0,2022-01-10,177.0,19.666666666666668,9.743119266055047,12.11111111111111,31.19266055045872,20.18348623853211,2.7522935779816518,436,19.818181818181817,8.549019607843137,13.909090909090908
55299.0,2022-01-17,163.0,14.818181818181818,8.654867256637168,10.272727272727273,36.283185840707965,16.8141592920354,3.5398230088495577,462,19.25,8.399999999999999,13.75
55299.0,2022-01-21,153.0,13.909090909090908,8.123893805309734,10.272727272727273,36.283185840707965,14.15929203539823,4.424778761061947,494,19.0,8.372881355932202,13.615384615384615
55299.0,2022-01-23,160.0,11.428571428571429,8.205128205128204,8.357142857142858,35.04273504273504,15.384615384615385,3.418803418803419,526,17.533333333333335,8.393617021276597,12.533333333333333
55299.0,2022-01-26,154.0,10.266666666666667,7.897435897435898,7.8,33.33333333333333,15.384615384615385,2.564102564102564,567,17.71875,8.504999999999999,12.5
55299.0,2022-06-09,159.0,14.454545454545455,8.084745762711865,10.727272727272727,31.35593220338983,16.101694915254235,3.389830508474576,595,18.03030303030303,8.419811320754718,12.848484848484848
55299.0,2022-06-10,156.0,17.333333333333332,8.830188679245282,11.777777777777779,28.30188679245283,18.867924528301888,5.660377358490567,618,18.727272727272727,8.504587155963304,13.212121212121213
55299.0,2022-06-17,151.0,18.875,8.547169811320755,13.25,27.358490566037734,18.867924528301888,5.660377358490567,645,18.970588235294116,8.41304347826087,13.529411764705882
55299.0,2022-06-21,149.0,21.285714285714285,8.277777777777777,15.428571428571429,26.851851851851855,16.666666666666664,5.555555555555555,675,18.243243243243242,8.367768595041323,13.08108108108108
55299.0,2022-06-23,150.0,18.75,8.333333333333332,13.5,32.407407407407405,18.51851851851852,7.4074074074074066,717,17.925,8.468503937007874,12.7
55299.0,2022-06-24,153.0,17.0,8.5,12.0,32.407407407407405,19.444444444444446,6.481481481481481,748,17.80952380952381,8.43609022556391,12.666666666666666
55299.0,2022-07-03,146.0,14.6,8.11111111111111,10.8,33.33333333333333,17.59259259259259,3.7037037037037033,764,17.767441860465116,8.426470588235293,12.651162790697674
55299.0,2022-07-16,141.0,12.818181818181818,8.21359223300971,9.363636363636363,35.92233009708738,18.446601941747574,4.854368932038835,786,17.466666666666665,8.376554174067497,12.511111111111111
55299.0,2022-12-20,145.0,18.125,8.877551020408163,12.25,33.6734693877551,21.428571428571427,6.122448979591836,820,18.22222222222222,8.45360824742268,12.933333333333334
55299.0,2022-12-23,144.0,28.8,8.816326530612246,19.6,28.57142857142857,17.346938775510203,4.081632653061225,861,19.133333333333333,8.524752475247524,13.466666666666667
55299.0,2022-12-26,158.0,31.6,9.673469387755102,19.6,30.612244897959183,21.428571428571427,4.081632653061225,906,19.27659574468085,8.628571428571428,13.404255319148936
55299.0,2023-01-02,166.0,41.5,9.485714285714286,26.25,29.523809523809526,20.0,5.714285714285714,930,19.78723404255319,8.59784283513097,13.808510638297872
55299.0,2023-01-12,165.0,55.0,9.0,36.666666666666664,29.09090909090909,18.181818181818183,4.545454545454546,951,19.8125,8.478454680534918,14.020833333333334
55299.0,2023-01-14,144.0,48.0,8.388349514563107,34.333333333333336,32.038834951456316,14.563106796116504,3.8834951456310676,964,20.083333333333332,8.443795620437957,14.270833333333334
55299.0,2023-01-20,127.0,25.4,7.398058252427184,20.6,37.86407766990291,13.592233009708737,3.8834951456310676,988,19.76,8.361071932299012,14.18
55299.0,2023-01-24,96.0,32.0,6.776470588235294,28.333333333333332,34.11764705882353,9.411764705882353,4.705882352941177,1002,20.04,8.408391608391609,14.3
55299.0,2023-05-24,96.0,24.0,6.697674418604651,21.5,34.883720930232556,10.465116279069768,3.488372093023256,1026,20.11764705882353,8.375510204081634,14.411764705882353
55299.0,2023-05-26,85.0,28.333333333333332,6.891891891891892,24.666666666666668,36.486486486486484,12.162162162162163,2.7027027027027026,1036,20.313725490196077,8.32128514056225,14.647058823529411
55299.0,2023-05-30,113.0,28.25,7.883720930232558,21.5,32.55813953488372,15.11627906976744,3.488372093023256,1077,20.71153846153846,8.381322957198442,14.826923076923077
55299.0,2023-06-02,117.0,29.25,8.774999999999999,20.0,28.749999999999996,17.5,3.75,1105,20.462962962962962,8.403041825095057,14.61111111111111
55299.0,2023-06-04,135.0,27.0,8.804347826086957,18.4,28.26086956521739,17.391304347826086,3.260869565217391,1137,20.672727272727272,8.453531598513012,14.672727272727272
55299.0,2023-06-07,136.0,27.2,8.5,19.2,30.208333333333332,15.625,2.083333333333333,1162,20.75,8.389891696750903,14.839285714285714
55299.0,2023-12-29,165.0,33.0,9.705882352941178,20.4,26.47058823529412,18.627450980392158,1.9607843137254901,1201,21.446428571428573,8.487632508833922,15.160714285714286
55299.0,2024-01-02,172.0,34.4,10.117647058823529,20.4,27.450980392156865,20.588235294117645,0.9803921568627451,1249,21.912280701754387,8.584192439862543,15.31578947368421
55299.0,2024-01-04,166.0,41.5,9.764705882352942,25.5,30.392156862745097,20.588235294117645,0.9803921568627451,1271,21.913793103448278,8.558922558922559,15.362068965517242
62432.0,2021-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
62432.0,2021-04-16,165.0,0.0,11.0,0.0,11.11111111111111,22.22222222222222,5.555555555555555,33,0.0,11.0,0.0
62432.0,2021-04-19,125.0,50.0,8.333333333333332,36.0,22.22222222222222,13.88888888888889,2.7777777777777777,50,50.0,8.333333333333332,36.0
62432.0,2021-04-28,95.0,14.25,6.333333333333334,13.5,35.18518518518518,9.25925925925926,1.8518518518518516,57,14.25,6.333333333333334,13.5
62432.0,2021-05-01,91.25,18.25,6.636363636363636,16.5,33.33333333333333,9.090909090909092,1.5151515151515151,73,18.25,6.636363636363636,16.5
62432.0,2021-06-11,74.0,14.8,6.166666666666666,14.4,37.5,8.333333333333332,1.3888888888888888,74,14.8,6.166666666666666,14.4
62432.0,2021-06-13,62.0,8.857142857142858,4.769230769230769,11.142857142857142,42.30769230769231,3.8461538461538463,0.0,95,13.571428571428571,5.9375,13.714285714285714
62432.0,2021-06-16,69.0,11.5,5.3076923076923075,13.0,43.58974358974359,6.41025641025641,0.0,119,17.0,6.263157894736842,16.285714285714285
62432.0,2021-06-26,86.0,28.666666666666668,7.166666666666666,24.0,33.33333333333333,9.722222222222223,2.7777777777777777,143,20.428571428571427,6.809523809523809,18.0
62432.0,2021-07-18,73.0,18.25,6.7384615384615385,16.25,35.38461538461539,9.230769230769232,3.076923076923077,146,18.25,6.68702290076336,16.375
62432.0,2021-07-20,104.0,20.8,8.103896103896105,15.4,27.27272727272727,12.987012987012985,2.5974025974025974,178,17.8,7.167785234899329,14.9
62432.0,2021-07-23,102.0,25.5,7.948051948051948,19.25,27.27272727272727,11.688311688311687,2.5974025974025974,197,17.90909090909091,6.832369942196531,15.727272727272727
62432.0,2021-07-25,89.0,22.25,7.739130434782608,17.25,23.18840579710145,10.144927536231885,2.898550724637681,208,18.90909090909091,6.819672131147541,16.636363636363637
62432.0,2021-07-30,80.0,16.0,6.233766233766233,15.4,33.76623376623377,7.792207792207792,1.2987012987012987,223,18.583333333333332,6.5911330049261085,16.916666666666668
62432.0,2021-08-01,116.0,23.2,7.565217391304348,18.4,30.434782608695656,13.043478260869565,1.0869565217391304,262,20.153846153846153,7.04932735426009,17.153846153846153
62432.0,2021-08-04,113.0,28.25,7.212765957446809,23.5,31.914893617021278,12.76595744680851,1.0638297872340425,291,20.785714285714285,7.185185185185185,17.357142857142858
62432.0,2021-08-09,105.0,35.0,8.399999999999999,25.0,32.0,18.666666666666668,1.3333333333333335,302,21.571428571428573,7.306451612903226,17.714285714285715
62432.0,2021-08-21,115.0,28.75,9.200000000000001,18.75,33.33333333333333,21.333333333333336,1.3333333333333335,323,21.533333333333335,7.511627906976744,17.2
62432.0,2021-09-19,105.0,35.0,10.5,20.0,25.0,25.0,0.0,328,21.866666666666667,7.482889733840304,17.533333333333335
62432.0,2021-09-30,82.0,41.0,8.482758620689655,29.0,25.862068965517242,15.517241379310345,0.0,344,22.933333333333334,7.345195729537367,18.733333333333334
62432.0,2021-10-02,58.0,58.0,7.909090909090908,44.0,27.27272727272727,11.363636363636363,0.0,349,23.266666666666666,7.29616724738676,19.133333333333333
62432.0,2021-10-04,70.0,70.0,7.924528301886792,53.0,26.41509433962264,11.320754716981133,0.0,372,24.8,7.415282392026579,20.066666666666666
62432.0,2021-10-10,65.0,0.0,6.39344262295082,0.0,31.147540983606557,6.557377049180328,0.0,388,25.866666666666667,7.297805642633229,21.266666666666666
62432.0,2021-10-23,87.0,87.0,6.5249999999999995,80.0,28.749999999999996,6.25,1.25,415,25.9375,7.259475218658892,21.4375
62432.0,2021-10-27,88.0,29.333333333333332,6.1395348837209305,28.666666666666668,43.02325581395349,9.30232558139535,1.1627906976744187,432,24.0,7.062670299727521,20.38888888888889
62432.0,2021-11-01,101.0,20.2,6.183673469387754,19.6,44.89795918367347,11.224489795918368,1.0204081632653061,450,22.5,7.012987012987013,19.25
62432.0,2021-11-06,93.0,13.285714285714286,5.470588235294118,14.571428571428571,49.01960784313725,9.803921568627452,0.9803921568627451,465,21.136363636363637,6.9230769230769225,18.318181818181817
62432.0,2022-01-22,104.0,13.0,5.777777777777778,13.5,46.2962962962963,11.11111111111111,1.8518518518518516,492,21.391304347826086,6.913348946135831,18.565217391304348
62432.0,2022-01-23,84.0,12.0,5.6,12.857142857142858,50.0,12.222222222222221,1.1111111111111112,499,21.695652173913043,6.914549653579677,18.82608695652174
62432.0,2022-01-26,91.0,11.375,6.066666666666666,11.25,42.22222222222222,11.11111111111111,1.1111111111111112,523,20.115384615384617,6.866520787746171,17.576923076923077
62432.0,2022-01-29,87.0,14.5,6.6923076923076925,13.0,38.46153846153847,11.538461538461538,1.282051282051282,537,20.653846153846153,6.958963282937365,17.807692307692307
62432.0,2022-02-03,100.0,16.666666666666668,7.142857142857142,14.0,38.095238095238095,10.714285714285714,2.380952380952381,565,20.178571428571427,6.960985626283367,17.392857142857142
62432.0,2022-02-07,100.0,20.0,7.692307692307693,15.6,37.17948717948718,12.82051282051282,1.282051282051282,592,21.142857142857142,7.033663366336633,18.035714285714285
62432.0,2022-02-11,114.0,19.0,7.6,15.0,38.88888888888889,13.333333333333334,1.1111111111111112,613,21.137931034482758,7.0325047801147225,18.03448275862069
62432.0,2022-02-14,110.0,22.0,7.333333333333334,18.0,37.77777777777778,13.333333333333334,1.1111111111111112,633,20.419354838709676,6.9433272394881165,17.64516129032258
62432.0,2022-02-16,119.0,17.0,6.611111111111111,15.428571428571429,41.66666666666667,12.037037037037036,0.9259259259259258,656,19.87878787878788,6.893169877408056,17.303030303030305
62432.0,2022-03-31,111.0,13.875,6.529411764705882,12.75,43.13725490196079,13.725490196078432,0.0,676,18.77777777777778,6.886247877758914,16.36111111111111
62432.0,2022-04-03,98.0,12.25,6.533333333333333,11.25,44.44444444444444,13.333333333333334,0.0,690,19.166666666666668,6.957983193277311,16.52777777777778
